#ID	chr	strand	C1Start	C1End	AStart	AEnd	C2Start	C2End	trans_ID:exon#:trans_length	genes
chr21:+:IFNGR2:RefSeq_tri174938:v1	chr21	+	34787195	34787327	34793787	34793992	34799191	34799339	NM_005534:2-4:2221,	IFNGR2,
chr21:+:IFNGR2:RefSeq_tri174939:v1	chr21	+	34793787	34793992	34799191	34799339	34804484	34804643	NM_005534:3-5:2221,	IFNGR2,
chr21:+:IFNGR2:RefSeq_tri174940:v1	chr21	+	34799191	34799339	34804484	34804643	34805021	34805178	NM_005534:4-6:2221,	IFNGR2,
chr21:+:IFNGR2:RefSeq_tri174941:v1	chr21	+	34804484	34804643	34805021	34805178	34809135	34809828	NM_005534:5-7:2221,	IFNGR2,
chr21:+:SON:RefSeq_tri174942:v1	chr21	+	34915350	34915475	34918519	34918685	34921782	34927697	NM_138927:1-3:8412,NM_032195:1-3:7497,	SON,
chr21:+:SON:RefSeq_tri174943:v1	chr21	+	34918519	34918685	34921782	34927697	34929462	34929622	NM_138927:2-4:8412,NM_032195:2-4:7497,	SON,
chr21:+:SON:RefSeq_tri174944:v1	chr21	+	34921782	34927697	34929462	34929622	34931536	34931682	NM_138927:3-5:8412,NM_032195:3-5:7497,	SON,
chr21:+:SON:RefSeq_tri174945:v1	chr21	+	34929462	34929622	34931536	34931682	34931893	34932081	NM_138927:4-6:8412,NM_032195:4-6:7497,	SON,
chr21:+:SON:RefSeq_tri174946:v1	chr21	+	34931536	34931682	34931893	34932081	34932183	34932973	NM_032195:5-7:7497,	SON,
chr21:+:SON:RefSeq_tri174947:v1	chr21	+	34931536	34931682	34931893	34932081	34939463	34939573	NM_138927:5-7:8412,	SON,
chr21:+:SON:RefSeq_tri174948:v1	chr21	+	34931893	34932081	34939463	34939573	34941277	34941393	NM_138927:6-8:8412,	SON,
chr21:+:SON:RefSeq_tri174949:v1	chr21	+	34939463	34939573	34941277	34941393	34945614	34945761	NM_138927:7-9:8412,	SON,
chr21:+:SON:RefSeq_tri174950:v1	chr21	+	34941277	34941393	34945614	34945761	34947902	34947973	NM_138927:8-10:8412,	SON,
chr21:+:SON:RefSeq_tri174951:v1	chr21	+	34945614	34945761	34947902	34947973	34948084	34948199	NM_138927:9-11:8412,	SON,
chr21:+:SON:RefSeq_tri174952:v1	chr21	+	34947902	34947973	34948084	34948199	34948671	34949812	NM_138927:10-12:8412,	SON,
chr21:+:ITSN1:RefSeq_tri174953:v1	chr21	+	35014784	35015019	35091102	35091161	35093483	35093575	NM_003024:1-3:6439,NM_001001132:1-3:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174954:v1	chr21	+	35091102	35091161	35093483	35093575	35094893	35094956	NM_003024:2-4:6439,NM_001001132:2-4:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174955:v1	chr21	+	35093483	35093575	35094893	35094956	35107349	35107509	NM_003024:3-5:6439,NM_001001132:3-5:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174956:v1	chr21	+	35094893	35094956	35107349	35107509	35122448	35122627	NM_003024:4-6:6439,NM_001001132:4-6:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174957:v1	chr21	+	35107349	35107509	35122448	35122627	35124115	35124211	NM_003024:5-7:6439,NM_001001132:5-7:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174958:v1	chr21	+	35122448	35122627	35124115	35124211	35127602	35127702	NM_003024:6-8:6439,NM_001001132:6-8:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174959:v1	chr21	+	35124115	35124211	35127602	35127702	35134227	35134290	NM_003024:7-9:6439,NM_001001132:7-9:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174960:v1	chr21	+	35127602	35127702	35134227	35134290	35138179	35138316	NM_003024:8-10:6439,NM_001001132:8-10:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174961:v1	chr21	+	35134227	35134290	35138179	35138316	35140017	35140132	NM_003024:9-11:6439,NM_001001132:9-11:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174962:v1	chr21	+	35138179	35138316	35140017	35140132	35144365	35144627	NM_003024:10-12:6439,NM_001001132:10-12:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174963:v1	chr21	+	35140017	35140132	35144365	35144627	35147033	35147182	NM_003024:11-13:6439,NM_001001132:11-13:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174964:v1	chr21	+	35144365	35144627	35147033	35147182	35147272	35147412	NM_003024:12-14:6439,NM_001001132:12-14:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174965:v1	chr21	+	35147033	35147182	35147272	35147412	35153765	35153852	NM_003024:13-15:6439,NM_001001132:13-15:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174966:v1	chr21	+	35147272	35147412	35153765	35153852	35154298	35154437	NM_003024:14-16:6439,NM_001001132:14-16:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174967:v1	chr21	+	35153765	35153852	35154298	35154437	35166645	35166772	NM_003024:15-17:6439,NM_001001132:15-17:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174968:v1	chr21	+	35154298	35154437	35166645	35166772	35169683	35169912	NM_003024:16-18:6439,NM_001001132:16-18:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174969:v1	chr21	+	35166645	35166772	35169683	35169912	35172112	35172233	NM_003024:17-19:6439,NM_001001132:17-19:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174970:v1	chr21	+	35169683	35169912	35172112	35172233	35174734	35174748	NM_003024:18-20:6439,NM_001001132:18-20:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174971:v1	chr21	+	35172112	35172233	35174734	35174748	35183279	35183526	NM_003024:19-21:6439,NM_001001132:19-21:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174972:v1	chr21	+	35174734	35174748	35183279	35183526	35186217	35186376	NM_003024:20-22:6439,NM_001001132:20-22:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174973:v1	chr21	+	35183279	35183526	35186217	35186376	35190571	35190776	NM_003024:21-23:6439,NM_001001132:21-23:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174974:v1	chr21	+	35186217	35186376	35190571	35190776	35191545	35191627	NM_003024:22-24:6439,NM_001001132:22-24:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174975:v1	chr21	+	35190571	35190776	35191545	35191627	35195791	35195957	NM_003024:23-25:6439,NM_001001132:23-25:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174976:v1	chr21	+	35191545	35191627	35195791	35195957	35199122	35199167	NM_003024:24-26:6439,NM_001001132:24-26:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174977:v1	chr21	+	35195791	35195957	35199122	35199167	35201928	35202049	NM_003024:25-27:6439,NM_001001132:25-27:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174978:v1	chr21	+	35199122	35199167	35201928	35202049	35206611	35206728	NM_003024:26-28:6439,NM_001001132:26-28:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174979:v1	chr21	+	35201928	35202049	35206611	35206728	35208745	35208936	NM_003024:27-29:6439,NM_001001132:27-29:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174980:v1	chr21	+	35206611	35206728	35208745	35208936	35209291	35210802	NM_001001132:28-30:5441,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174981:v1	chr21	+	35206611	35206728	35208745	35208936	35229040	35229161	NM_003024:28-30:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174982:v1	chr21	+	35208745	35208936	35229040	35229161	35230990	35231096	NM_003024:29-31:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174983:v1	chr21	+	35229040	35229161	35230990	35231096	35237455	35237638	NM_003024:30-32:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174984:v1	chr21	+	35230990	35231096	35237455	35237638	35239537	35239635	NM_003024:31-33:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174985:v1	chr21	+	35237455	35237638	35239537	35239635	35247658	35247825	NM_003024:32-34:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174986:v1	chr21	+	35239537	35239635	35247658	35247825	35254547	35254759	NM_003024:33-35:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174987:v1	chr21	+	35247658	35247825	35254547	35254759	35255854	35255975	NM_003024:34-36:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174988:v1	chr21	+	35254547	35254759	35255854	35255975	35257345	35257427	NM_003024:35-37:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174989:v1	chr21	+	35255854	35255975	35257345	35257427	35257743	35257826	NM_003024:36-38:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174990:v1	chr21	+	35257345	35257427	35257743	35257826	35258591	35258764	NM_003024:37-39:6439,	ITSN1,
chr21:+:ITSN1:RefSeq_tri174991:v1	chr21	+	35257743	35257826	35258591	35258764	35260456	35261609	NM_003024:38-40:6439,	ITSN1,
chr21:+:MRPS6:RefSeq_tri174992:v1	chr21	+	35445823	35446045	35497641	35497780	35514708	35515334	NM_032476:1-3:990,	MRPS6,
chr21:+:SMIM11:RefSeq_tri174993:v1	chr21	+	35747749	35747866	35751727	35751815	35757776	35757942	NM_058182:1-3:900,	SMIM11,
chr21:+:SMIM11:RefSeq_tri174994:v1	chr21	+	35751727	35751815	35757776	35757942	35760927	35761452	NM_058182:2-4:900,	SMIM11,
chr21:+:CLIC6:RefSeq_tri174995:v1	chr21	+	36041688	36043061	36079578	36079687	36080242	36080367	NM_053277:1-3:3800,	CLIC6,
chr21:+:CLIC6:RefSeq_tri174996:v1	chr21	+	36079578	36079687	36080242	36080367	36080998	36081104	NM_053277:2-4:3800,	CLIC6,
chr21:+:CLIC6:RefSeq_tri174997:v1	chr21	+	36080242	36080367	36080998	36081104	36081655	36081836	NM_053277:3-5:3800,	CLIC6,
chr21:+:CLIC6:RefSeq_tri174998:v1	chr21	+	36080998	36081104	36081655	36081836	36088619	36090519	NM_053277:4-6:3800,	CLIC6,
chr21:+:CBR1:RefSeq_tri174999:v1	chr21	+	37442285	37442702	37443248	37443355	37444744	37445462	NM_001757:1-3:1245,	CBR1,
chr21:+:CBR3:RefSeq_tri175000:v1	chr21	+	37507263	37507779	37510123	37510230	37518374	37518860	NM_001236:1-3:1112,	CBR3,
chr21:+:DOPEY2:RefSeq_tri175001:v1	chr21	+	37536839	37536891	37537006	37537169	37571368	37571549	NM_005128:1-3:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175002:v1	chr21	+	37537006	37537169	37571368	37571549	37572629	37572799	NM_005128:2-4:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175003:v1	chr21	+	37571368	37571549	37572629	37572799	37581013	37581202	NM_005128:3-5:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175004:v1	chr21	+	37572629	37572799	37581013	37581202	37583851	37583949	NM_005128:4-6:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175005:v1	chr21	+	37581013	37581202	37583851	37583949	37584272	37584395	NM_005128:5-7:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175006:v1	chr21	+	37583851	37583949	37584272	37584395	37586379	37586488	NM_005128:6-8:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175007:v1	chr21	+	37584272	37584395	37586379	37586488	37586740	37586854	NM_005128:7-9:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175008:v1	chr21	+	37586379	37586488	37586740	37586854	37591670	37591790	NM_005128:8-10:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175009:v1	chr21	+	37586740	37586854	37591670	37591790	37595529	37595648	NM_005128:9-11:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175010:v1	chr21	+	37591670	37591790	37595529	37595648	37597863	37597965	NM_005128:10-12:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175011:v1	chr21	+	37595529	37595648	37597863	37597965	37599984	37600175	NM_005128:11-13:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175012:v1	chr21	+	37597863	37597965	37599984	37600175	37602748	37603432	NM_005128:12-14:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175013:v1	chr21	+	37599984	37600175	37602748	37603432	37605102	37605373	NM_005128:13-15:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175014:v1	chr21	+	37602748	37603432	37605102	37605373	37609560	37609712	NM_005128:14-16:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175015:v1	chr21	+	37605102	37605373	37609560	37609712	37610899	37610999	NM_005128:15-17:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175016:v1	chr21	+	37609560	37609712	37610899	37610999	37612063	37612253	NM_005128:16-18:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175017:v1	chr21	+	37610899	37610999	37612063	37612253	37617346	37618975	NM_005128:17-19:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175018:v1	chr21	+	37612063	37612253	37617346	37618975	37619815	37619926	NM_005128:18-20:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175019:v1	chr21	+	37617346	37618975	37619815	37619926	37620678	37620866	NM_005128:19-21:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175020:v1	chr21	+	37619815	37619926	37620678	37620866	37623460	37623582	NM_005128:20-22:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175021:v1	chr21	+	37620678	37620866	37623460	37623582	37626070	37626207	NM_005128:21-23:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175022:v1	chr21	+	37623460	37623582	37626070	37626207	37632975	37633030	NM_005128:22-24:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175023:v1	chr21	+	37626070	37626207	37632975	37633030	37635844	37635948	NM_005128:23-25:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175024:v1	chr21	+	37632975	37633030	37635844	37635948	37636046	37636112	NM_005128:24-26:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175025:v1	chr21	+	37635844	37635948	37636046	37636112	37642311	37642455	NM_005128:25-27:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175026:v1	chr21	+	37636046	37636112	37642311	37642455	37649319	37649398	NM_005128:26-28:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175027:v1	chr21	+	37642311	37642455	37649319	37649398	37650273	37650382	NM_005128:27-29:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175028:v1	chr21	+	37649319	37649398	37650273	37650382	37650507	37650653	NM_005128:28-30:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175029:v1	chr21	+	37650273	37650382	37650507	37650653	37652583	37652644	NM_005128:29-31:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175030:v1	chr21	+	37650507	37650653	37652583	37652644	37653781	37653909	NM_005128:30-32:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175031:v1	chr21	+	37652583	37652644	37653781	37653909	37660312	37660448	NM_005128:31-33:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175032:v1	chr21	+	37653781	37653909	37660312	37660448	37661054	37661109	NM_005128:32-34:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175033:v1	chr21	+	37660312	37660448	37661054	37661109	37661343	37661504	NM_005128:33-35:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175034:v1	chr21	+	37661054	37661109	37661343	37661504	37664402	37664531	NM_005128:34-36:7679,	DOPEY2,
chr21:+:DOPEY2:RefSeq_tri175035:v1	chr21	+	37661343	37661504	37664402	37664531	37665618	37666572	NM_005128:35-37:7679,	DOPEY2,
chr21:+:MORC3:RefSeq_tri175036:v1	chr21	+	37692487	37692601	37705944	37706016	37709172	37709304	NM_015358:1-3:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175037:v1	chr21	+	37705944	37706016	37709172	37709304	37710030	37710244	NM_015358:2-4:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175038:v1	chr21	+	37709172	37709304	37710030	37710244	37711072	37711219	NM_015358:3-5:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175039:v1	chr21	+	37710030	37710244	37711072	37711219	37713697	37713844	NM_015358:4-6:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175040:v1	chr21	+	37711072	37711219	37713697	37713844	37716877	37717005	NM_015358:5-7:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175041:v1	chr21	+	37713697	37713844	37716877	37717005	37717210	37717329	NM_015358:6-8:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175042:v1	chr21	+	37716877	37717005	37717210	37717329	37721609	37721706	NM_015358:7-9:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175043:v1	chr21	+	37717210	37717329	37721609	37721706	37728918	37729022	NM_015358:8-10:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175044:v1	chr21	+	37721609	37721706	37728918	37729022	37732253	37732375	NM_015358:9-11:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175045:v1	chr21	+	37728918	37729022	37732253	37732375	37732482	37732556	NM_015358:10-12:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175046:v1	chr21	+	37732253	37732375	37732482	37732556	37734481	37734526	NM_015358:11-13:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175047:v1	chr21	+	37732482	37732556	37734481	37734526	37736391	37736557	NM_015358:12-14:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175048:v1	chr21	+	37734481	37734526	37736391	37736557	37741286	37742174	NM_015358:13-15:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175049:v1	chr21	+	37736391	37736557	37741286	37742174	37744672	37744829	NM_015358:14-16:4246,	MORC3,
chr21:+:MORC3:RefSeq_tri175050:v1	chr21	+	37741286	37742174	37744672	37744829	37747441	37748944	NM_015358:15-17:4246,	MORC3,
chr21:+:CHAF1B:RefSeq_tri175051:v1	chr21	+	37757689	37757749	37758358	37758560	37759896	37760028	NM_005441:1-3:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175052:v1	chr21	+	37758358	37758560	37759896	37760028	37763849	37763966	NM_005441:2-4:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175053:v1	chr21	+	37759896	37760028	37763849	37763966	37766845	37766948	NM_005441:3-5:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175054:v1	chr21	+	37763849	37763966	37766845	37766948	37769713	37769809	NM_005441:4-6:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175055:v1	chr21	+	37766845	37766948	37769713	37769809	37771819	37771903	NM_005441:5-7:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175056:v1	chr21	+	37769713	37769809	37771819	37771903	37775056	37775149	NM_005441:6-8:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175057:v1	chr21	+	37771819	37771903	37775056	37775149	37781059	37781128	NM_005441:7-9:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175058:v1	chr21	+	37775056	37775149	37781059	37781128	37781672	37781763	NM_005441:8-10:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175059:v1	chr21	+	37781059	37781128	37781672	37781763	37783761	37783902	NM_005441:9-11:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175060:v1	chr21	+	37781672	37781763	37783761	37783902	37785182	37785613	NM_005441:10-12:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175061:v1	chr21	+	37783761	37783902	37785182	37785613	37787593	37787687	NM_005441:11-13:2279,	CHAF1B,
chr21:+:CHAF1B:RefSeq_tri175062:v1	chr21	+	37785182	37785613	37787593	37787687	37788573	37789125	NM_005441:12-14:2279,	CHAF1B,
chr21:+:SIM2:RefSeq_tri175063:v1	chr21	+	38071991	38072221	38081468	38081550	38084833	38084922	NM_009586:1-3:2414,NM_005069:1-3:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175064:v1	chr21	+	38081468	38081550	38084833	38084922	38092122	38092230	NM_009586:2-4:2414,NM_005069:2-4:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175065:v1	chr21	+	38084833	38084922	38092122	38092230	38095346	38095431	NM_009586:3-5:2414,NM_005069:3-5:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175066:v1	chr21	+	38092122	38092230	38095346	38095431	38098420	38098619	NM_009586:4-6:2414,NM_005069:4-6:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175067:v1	chr21	+	38095346	38095431	38098420	38098619	38103346	38103452	NM_009586:5-7:2414,NM_005069:5-7:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175068:v1	chr21	+	38098420	38098619	38103346	38103452	38114018	38114165	NM_009586:6-8:2414,NM_005069:6-8:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175069:v1	chr21	+	38103346	38103452	38114018	38114165	38115688	38115856	NM_009586:7-9:2414,NM_005069:7-9:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175070:v1	chr21	+	38114018	38114165	38115688	38115856	38117029	38117437	NM_005069:8-10:4177,	SIM2,
chr21:+:SIM2:RefSeq_tri175071:v1	chr21	+	38114018	38114165	38115688	38115856	38117029	38118219	NM_009586:8-10:2414,	SIM2,
chr21:+:SIM2:RefSeq_tri175072:v1	chr21	+	38115688	38115856	38117029	38117437	38119966	38122510	NM_005069:9-11:4177,	SIM2,
chr21:+:DSCR6:RefSeq_tri175073:v1	chr21	+	38378863	38379176	38380457	38380523	38385851	38385918	NM_018962:1-3:2234,	DSCR6,
chr21:+:DSCR6:RefSeq_tri175074:v1	chr21	+	38380457	38380523	38385851	38385918	38390174	38391958	NM_018962:2-4:2234,	DSCR6,
chr21:+:TTC3:RefSeq_tri175075:v1	chr21	+	38445571	38445664	38459547	38459701	38460133	38460175	NM_001001894:1-3:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175076:v1	chr21	+	38455247	38456631	38459547	38459701	38460133	38460175	NM_003316:1-3:9007,	TTC3,
chr21:+:TTC3:RefSeq_tri175077:v1	chr21	+	38459547	38459701	38460133	38460175	38460496	38460646	NM_003316:2-4:9007,NM_001001894:2-4:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175078:v1	chr21	+	38460133	38460175	38460496	38460646	38461099	38461186	NM_003316:3-5:9007,NM_001001894:3-5:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175079:v1	chr21	+	38460496	38460646	38461099	38461186	38462533	38462586	NM_003316:4-6:9007,NM_001001894:4-6:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175080:v1	chr21	+	38461099	38461186	38462533	38462586	38463593	38463713	NM_003316:5-7:9007,NM_001001894:5-7:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175081:v1	chr21	+	38462533	38462586	38463593	38463713	38466305	38466390	NM_003316:6-8:9007,NM_001001894:6-8:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175082:v1	chr21	+	38463593	38463713	38466305	38466390	38467650	38467744	NM_003316:7-9:9007,NM_001001894:7-9:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175083:v1	chr21	+	38466305	38466390	38467650	38467744	38468881	38468943	NM_003316:8-10:9007,NM_001001894:8-10:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175084:v1	chr21	+	38467650	38467744	38468881	38468943	38480692	38480746	NM_003316:9-11:9007,NM_001001894:9-11:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175085:v1	chr21	+	38468881	38468943	38480692	38480746	38494117	38494279	NM_003316:10-12:9007,NM_001001894:10-12:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175086:v1	chr21	+	38480692	38480746	38494117	38494279	38495283	38495328	NM_003316:11-13:9007,NM_001001894:11-13:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175087:v1	chr21	+	38494117	38494279	38495283	38495328	38496919	38497042	NM_003316:12-14:9007,NM_001001894:12-14:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175088:v1	chr21	+	38495283	38495328	38496919	38497042	38498380	38498443	NM_003316:13-15:9007,NM_001001894:13-15:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175089:v1	chr21	+	38496919	38497042	38498380	38498443	38501303	38501363	NM_003316:14-16:9007,NM_001001894:14-16:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175090:v1	chr21	+	38498380	38498443	38501303	38501363	38504982	38505066	NM_003316:15-17:9007,NM_001001894:15-17:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175091:v1	chr21	+	38501303	38501363	38504982	38505066	38507680	38507814	NM_003316:16-18:9007,NM_001001894:16-18:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175092:v1	chr21	+	38504982	38505066	38507680	38507814	38510934	38511014	NM_003316:17-19:9007,NM_001001894:17-19:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175093:v1	chr21	+	38507680	38507814	38510934	38511014	38512861	38512973	NM_003316:18-20:9007,NM_001001894:18-20:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175094:v1	chr21	+	38510934	38511014	38512861	38512973	38516825	38516945	NM_003316:19-21:9007,NM_001001894:19-21:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175095:v1	chr21	+	38512861	38512973	38516825	38516945	38519781	38519903	NM_003316:20-22:9007,NM_001001894:20-22:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175096:v1	chr21	+	38516825	38516945	38519781	38519903	38520846	38520947	NM_003316:21-23:9007,NM_001001894:21-23:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175097:v1	chr21	+	38519781	38519903	38520846	38520947	38522378	38522470	NM_003316:22-24:9007,NM_001001894:22-24:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175098:v1	chr21	+	38520846	38520947	38522378	38522470	38523120	38523184	NM_003316:23-25:9007,NM_001001894:23-25:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175099:v1	chr21	+	38522378	38522470	38523120	38523184	38524193	38524329	NM_003316:24-26:9007,NM_001001894:24-26:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175100:v1	chr21	+	38523120	38523184	38524193	38524329	38525251	38525577	NM_003316:25-27:9007,NM_001001894:25-27:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175101:v1	chr21	+	38524193	38524329	38525251	38525577	38528957	38529208	NM_003316:26-28:9007,NM_001001894:26-28:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175102:v1	chr21	+	38525251	38525577	38528957	38529208	38532001	38532047	NM_003316:27-29:9007,NM_001001894:27-29:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175103:v1	chr21	+	38528957	38529208	38532001	38532047	38533104	38533160	NM_003316:28-30:9007,NM_001001894:28-30:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175104:v1	chr21	+	38532001	38532047	38533104	38533160	38534292	38534365	NM_003316:29-31:9007,NM_001001894:29-31:7716,	TTC3,
chr21:+:TTC3:RefSeq_tri175105:v1	chr21	+	38533104	38533160	38534292	38534365	38536353	38536517	NM_003316:30-32:9007,NM_001001894:30-32:7716,	TTC3,
